data_set_id,primary_injection_structure_id,primary_injection_structure_acronym,secondary_injection_structure_id,secondary_injection_acronym,mouse_line_name,grid_file_url,projection_structure_unionizes_file_url
187268452,952,EPd,"{583,952,104}","{CLA,EPd,AId}",Syt17-Cre_NO14,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/187268452_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/187268452_projection_structure_unionizes.csv
187269162,23,AAA,"{639,418,23,411,619,327}","{COAa,MEAav,AAA,MEAad,NLOT,BMAa}",Adcyap1-2A-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/187269162_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/187269162_projection_structure_unionizes.csv
194947823,926,ENTm,"{918,926}","{ENTl,ENTm}",Cux2-CreERT2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/194947823_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/194947823_projection_structure_unionizes.csv
194948535,351,BST,"{194,351,287,15,181,38}","{LHA,BST,BAC,PT,RE,PVH}",Erbb4-2A-CreERT2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/194948535_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/194948535_projection_structure_unionizes.csv
204832205,181,RE,"{181,194,88,366,127,685}","{RE,LHA,AHN,SMT,AM,VM}",Adcyap1-2A-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/204832205_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/204832205_projection_structure_unionizes.csv
204832917,351,BST,"{255,351,287,194,38,262,181,15,149}","{AV,BST,BAC,LHA,PVH,RT,RE,PT,PVT}",Crh-IRES-Cre (ZJH),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/204832917_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/204832917_projection_structure_unionizes.csv
204907355,403,MEA,"{403,536}","{MEA,CEA}",Crh-IRES-Cre (ZJH),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/204907355_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/204907355_projection_structure_unionizes.csv
204908781,149,PVT,"{15,149,362}","{PT,PVT,MD}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/204908781_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/204908781_projection_structure_unionizes.csv
232310521,223,ARH,{223},{ARH},Kiss1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/232310521_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/232310521_projection_structure_unionizes.csv
232311236,223,ARH,"{693,223}","{VMH,ARH}",Kiss1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/232311236_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/232311236_projection_structure_unionizes.csv
232311959,918,ENTl,"{918,922,895}","{ENTl,PERI,ECT}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/232311959_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/232311959_projection_structure_unionizes.csv
241278553,223,ARH,"{126,223,830}","{PVp,ARH,DMH}",Tac2-IRES2-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/241278553_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/241278553_projection_structure_unionizes.csv
241279261,536,CEA,"{342,536,1031}","{SI,CEA,GPi}",Tac2-IRES2-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/241279261_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/241279261_projection_structure_unionizes.csv
241279971,351,BST,"{262,672,351}","{RT,CP,BST}",Sim1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/241279971_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/241279971_projection_structure_unionizes.csv
241280698,38,PVH,"{38,133,351}","{PVH,PVpo,BST}",Sim1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/241280698_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/241280698_projection_structure_unionizes.csv
249327301,329,SSp-bfd,"{345,329}","{SSp-m,SSp-bfd}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/249327301_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/249327301_projection_structure_unionizes.csv
249396394,886,RSPv,"{879,294,302,886}","{RSPd,SCm,SCs,RSPv}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/249396394_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/249396394_projection_structure_unionizes.csv
249402048,677,VISC,"{111,353,677,1057,345,378}","{AIp,SSp-n,VISC,GU,SSp-m,SSs}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/249402048_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/249402048_projection_structure_unionizes.csv
249402769,463,CA3,"{463,726}","{CA3,DG}",Syt17-Cre_NO14,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/249402769_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/249402769_projection_structure_unionizes.csv
257636467,378,SSs,"{329,378}","{SSp-bfd,SSs}",Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/257636467_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/257636467_projection_structure_unionizes.csv
257666283,329,SSp-bfd,"{329,378}","{SSp-bfd,SSs}",Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/257666283_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/257666283_projection_structure_unionizes.csv
257667118,425,VISpl,"{385,425}","{VISp,VISpl}",Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/257667118_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/257667118_projection_structure_unionizes.csv
257667830,394,VISam,"{394,385}","{VISam,VISp}",Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/257667830_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/257667830_projection_structure_unionizes.csv
258315443,146,PRNr,"{1093,612,7,146,621,122}","{PRNc,NLL,PSV,PRNr,V,POR}",Slc6a5-Cre_KF109,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258315443_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258315443_projection_structure_unionizes.csv
258316155,993,MOs,"{993,39}","{MOs,ACAd}",Gpr26-Cre_KO250,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258316155_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258316155_projection_structure_unionizes.csv
258316862,146,PRNr,"{146,574}","{PRNr,TRN}",Pvalb-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258316862_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258316862_projection_structure_unionizes.csv
258914806,128,MRN,"{795,587,67,886,302,128,294,214}","{PAG,ND,INC,RSPv,SCs,MRN,SCm,RN}",Pvalb-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258914806_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258914806_projection_structure_unionizes.csv
258915564,985,MOp,"{985,993}","{MOp,MOs}",Htr2a-Cre_KM207,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258915564_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258915564_projection_structure_unionizes.csv
258916270,731,ORBm,"{993,39,44,972,746,731}","{MOs,ACAd,ILA,PL,ORBvl,ORBm}",Htr2a-Cre_KM207,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258916270_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/258916270_projection_structure_unionizes.csv
262188772,795,PAG,"{795,872,294}","{PAG,DR,SCm}",Vip-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/262188772_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/262188772_projection_structure_unionizes.csv
262215150,898,PCG,"{128,162,795,898}","{MRN,LDT,PAG,PCG}",Ntrk1-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/262215150_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/262215150_projection_structure_unionizes.csv
262536037,95,AI,"{95,583,322,1057,985}","{AI,CLA,SSp,GU,MOp}",Htr2a-Cre_KM207,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/262536037_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/262536037_projection_structure_unionizes.csv
263106036,972,PL,"{972,731,39,44}","{PL,ORBm,ACAd,ILA}",Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263106036_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263106036_projection_structure_unionizes.csv
263106751,149,PVT,"{636,149,59}","{MDm,PVT,IMD}",Ntrk1-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263106751_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263106751_projection_structure_unionizes.csv
263241470,170,LGd,"{218,733,170}","{LP,VPM,LGd}",Scnn1a-Tg2-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263241470_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263241470_projection_structure_unionizes.csv
263242463,993,MOs,{993},{MOs},Rbp4-Cre_KL100,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263242463_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263242463_projection_structure_unionizes.csv
263369222,223,ARH,{223},{ARH},Pomc-Cre (BL),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263369222_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263369222_projection_structure_unionizes.csv
263370720,329,SSp-bfd,{329},{SSp-bfd},Slc18a2-Cre_OZ14,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263370720_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263370720_projection_structure_unionizes.csv
263553163,361,SSp-tr,{361},{SSp-tr},Slc18a2-Cre_OZ14,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263553163_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263553163_projection_structure_unionizes.csv
263553934,955,LRNm,"{1107,955}","{MDRNv,LRNm}",Scnn1a-Tg2-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263553934_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263553934_projection_structure_unionizes.csv
263780018,1004,PMv,"{194,1004}","{LHA,PMv}",Slc6a3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263780018_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263780018_projection_structure_unionizes.csv
263780729,394,VISam,"{394,385}","{VISam,VISp}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263780729_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263780729_projection_structure_unionizes.csv
263781454,985,MOp,"{993,985}","{MOs,MOp}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263781454_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263781454_projection_structure_unionizes.csv
263784128,839,DMX,"{839,773,651}","{DMX,XII,NTS}",Syt17-Cre_NO14,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263784128_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263784128_projection_structure_unionizes.csv
263785543,930,PF,"{422,946,634,795,128,804,797,194,930,609,685,741}","{SPFp,PH,NPC,PAG,MRN,FF,ZI,LHA,PF,SPA,VM,VPMpc}",Slc17a6-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263785543_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263785543_projection_structure_unionizes.csv
263974698,918,ENTl,{918},{ENTl},Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263974698_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263974698_projection_structure_unionizes.csv
263976175,574,TRN,"{130,137,574,931}","{CSm,CSl,TRN,PG}",Gabrr3-Cre_KC112,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263976175_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/263976175_projection_structure_unionizes.csv
264076081,215,APN,"{422,128,1029,215}","{SPFp,MRN,POL,APN}",Slc32a1-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/264076081_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/264076081_projection_structure_unionizes.csv
264076854,1057,GU,"{985,1057,104,322}","{MOp,GU,AId,SSp}",Cux2-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/264076854_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/264076854_projection_structure_unionizes.csv
264077561,509,SUBd,"{382,509,886}","{CA1,SUBd,RSPv}",Slc32a1-IRES-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/264077561_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/02/264077561_projection_structure_unionizes.csv
